Analyte	Fstat	Fstat.pval	Fstat.pval.adj	Age.est	Age.se	Age.pval	Age.pval.adj	BMI.est	BMI.se	BMI.pval	BMI.pval.adj	Education.est	Education.se	Education.pval	Education.pval.adj	Aspirin.est	Aspirin.se	Aspirin.pval	Aspirin.pval.adj	Smoking.est	Smoking.se	Smoking.pval	Smoking.pval.adj	Diabetes.est	Diabetes.se	Diabetes.pval	Diabetes.pval.adj	PSA.est	PSA.se	PSA.pval	PSA.pval.adj
ANGPT2	2.4626861662303	0.0170535080192342	0.0285385236240246	0.00873684820604209	0.00322630728176641	0.00697657437637025	0.0473567991374788	-0.00104429554839741	0.00504100841578354	0.835960442644408	0.890496587531277	0.0134345655487621	0.0200486941558971	0.503073304636774	0.880378283114354	-0.148384057811529	0.0744961541220493	0.0468760824753322	0.109377525775775	0.0763321570897159	0.0308117815376793	0.0135305140392797	0.0473567991374788	0.0122469046011829	0.0889140157657567	0.890496587531277	0.890496587531277	-0.00238566182346968	0.00719412450991678	0.740306366821289	0.890496587531277
LAMP3	11.4286351322647	1.37445610448594e-13	5.63527002839237e-12	0.0109808519458347	0.00372825382406143	0.00336090434639735	0.00588158260619537	-0.0176910253225904	0.0058252848417405	0.00250161126115016	0.00583709294268372	-0.0707193935271975	0.0231678554230078	0.00237766592275641	0.00583709294268372	-0.13202912429101	0.0860862116429706	0.125673946123963	0.175943524573548	0.184106221092417	0.035605456117963	3.25467255925223e-07	2.27827079147656e-06	-0.0282787628466971	0.102747193723546	0.783244018114179	0.783244018114179	-0.00285528532540372	0.0083133811730997	0.731384379932098	0.783244018114179
CASP8	1.26910804495357	0.26337097813089	0.304174932489197	0.00145674685897642	0.00668543195872597	0.827587707707835	0.827587707707835	-0.0161458057584047	0.0104457870326085	0.1227496831698	0.429623891094301	-0.0510172867083616	0.0415441459646624	0.219954990125599	0.513228310293064	0.051159297362009	0.154368113782716	0.740458452716022	0.827587707707835	0.016649581292481	0.0638470086719403	0.794363711192444	0.827587707707835	0.0630654226229854	0.184244261524155	0.732259692465085	0.827587707707835	-0.0271183570034998	0.0149073927909678	0.0694287262173194	0.429623891094301
ICOSLG	1.92279480267291	0.0638256686875631	0.0902362902134513	-0.00731515834258507	0.00600631823051453	0.223772704537161	0.391602232940032	-0.0172326448763938	0.00938469218943109	0.0668524608355179	0.233983612924313	-0.0200384863557994	0.0373240447018566	0.591565367229067	0.811826220533374	0.0330330075193724	0.138687226457086	0.811826220533374	0.811826220533374	0.125617315195114	0.0573613574287538	0.0289425964728618	0.202598175310033	0.258779039332111	0.165528521371879	0.118537183939505	0.276586762525512	-0.00357463054414725	0.0133930829963744	0.789643804540179	0.811826220533374
MMP12	8.81599112287254	2.62992960742281e-10	3.59423713014451e-09	0.0192795285952103	0.0042880832064602	8.42294749752715e-06	5.89606324826901e-05	-0.0110732522790443	0.00670000147026015	0.0989495789534998	0.2308823508915	-0.111621290263093	0.0266467082063833	3.25723130276355e-05	0.000114003095596724	-0.0168291252290545	0.0990127968411408	0.865095968529405	0.934616305419823	0.0570925929957334	0.0409519216348498	0.163831081452743	0.277602681731769	0.152207481529739	0.118175568700119	0.198287629808407	0.277602681731769	-0.000784779487370809	0.00956170686856213	0.934616305419823	0.934616305419823
CXCL13	5.57476248652604	3.18369148821773e-06	2.00817463102965e-05	0.0179968595538945	0.0036280520208545	9.34905769409218e-07	6.54434038586453e-06	0.0125363645773633	0.0056687225278848	0.0274059461859264	0.0639472077671617	-0.032117386346702	0.0225451883516725	0.154838153221267	0.216773414509773	-0.186045278330418	0.0837725296768424	0.0267626203976904	0.0639472077671617	0.0504706444778158	0.0346485119088537	0.145776355238427	0.216773414509773	0.0177330419764893	0.0999857256016317	0.859293332753293	0.859293332753293	-0.0015609589928347	0.00808994794574939	0.847067991272862	0.859293332753293
VEGFA	3.41406285629235	0.00139136245874361	0.00368037811667663	0.00883753815475514	0.00356061072366837	0.0133568138033534	0.0486666650052833	-0.00363727466962341	0.00556334752265576	0.513514854872952	0.599100664018444	-0.040571477854426	0.0221260993366853	0.0672387108919095	0.156890325414455	-0.121542315628595	0.0822152950954487	0.139880522616049	0.244790914578087	0.083906191215943	0.0340044360865473	0.0139047614300809	0.0486666650052833	0.0661074453275981	0.0981271064319203	0.500786110707229	0.599100664018444	-0.00174648968643524	0.00793956515617156	0.825972660534059	0.825972660534059
CCL20	2.75872753032782	0.00797345199043975	0.0152051875166525	-0.00418527917932905	0.00773084217404842	0.58846569979468	0.686543316427126	-0.0170513473594175	0.0120792091567718	0.158616944570424	0.370106203997655	-0.135539385914069	0.0480404613630442	0.00495236099238807	0.0346665269467165	-0.124687474908614	0.178506868625308	0.485154062740131	0.679215687836183	0.110779956519467	0.0738308534699281	0.13406188011729	0.370106203997655	-0.232089515008116	0.213054790791526	0.276473359252403	0.483828378691705	0.0038911369505088	0.0172384823606045	0.821498841247423	0.821498841247423
KLRD1	6.64042512052907	1.46467163952835e-07	1.50128843051656e-06	-0.00806245958860971	0.00610674018319023	0.187290900040253	0.262207260056354	-0.03506729447588	0.00954159848023251	0.000260597055427835	0.000912089693997424	-0.156823916595401	0.037948079810698	4.13772019032535e-05	0.000289640413322775	-0.223829638634077	0.141005991723509	0.112993791105353	0.197739134434367	-0.0170488285129204	0.0583204041026146	0.770142659044658	0.898499768885434	-0.0157767372074971	0.168296056607564	0.925346206303639	0.925346206303639	-0.0232917043436882	0.013617007120143	0.0877318186637185	0.197739134434367
GZMB	2.68865154644308	0.00956361604808276	0.0174270336876175	-0.00132860510018357	0.00697902421674104	0.849087513921211	0.990602099574746	0.0076839013694268	0.0109045161350183	0.481320123341265	0.764006096924773	-0.135730623921849	0.0433685665400828	0.00184131295162892	0.0128891906614025	0.00121100206515623	0.161147224447636	0.994006735507761	0.994006735507761	-0.0402942951407535	0.0666508645124049	0.545718640660552	0.764006096924773	-0.331585429382258	0.192335389980947	0.0852624429418527	0.198945700197656	-0.0331703051180733	0.0155620543203407	0.0334854042374983	0.117198914831244
CD83	5.28828574473671	7.24503137439214e-06	3.96061715133437e-05	0.00275162571329727	0.00233220133068277	0.238566385227253	0.278327449431796	-0.0106276644813488	0.00364399466898782	0.00368235186914043	0.0141603918966856	-0.0307507066068331	0.0144926031854086	0.0342928229002195	0.0800165867671789	-0.0746861737130644	0.0538510484590509	0.166025142510838	0.232435199515174	0.0642917202229096	0.0222729181157039	0.00404582625619587	0.0141603918966856	0.123750544971216	0.0642732907237879	0.0546896557860234	0.0957068976255409	-0.00107745408786084	0.00520041809096973	0.835940146074802	0.835940146074802
IL12	2.52973864585056	0.0143834061036934	0.0245716520938095	0.00831114377221847	0.00430268973041136	0.0539129644565383	0.188695375597884	0.00260787160137801	0.00672282372608781	0.69822825586076	0.69822825586076	-0.0451123138863634	0.0267374750508908	0.0921176884060126	0.214941272947363	-0.101696973507433	0.0993500647342526	0.306457113457936	0.42903995884111	-0.121469901343979	0.0410914164150126	0.00324737796028711	0.0227316457220098	0.0622160824496742	0.118578110859762	0.60001099618562	0.69822825586076	-0.0141330824354939	0.00959427696892287	0.141294857402528	0.247266000454424
CSF1	4.13043291279199	0.000192828276173951	0.000608150717163999	0.00325245026202164	0.00147828392046522	0.0282051827698279	0.0658120931295985	-0.00517417893527577	0.00230977431260133	0.0254757894175179	0.0658120931295985	-0.0231431126796987	0.00918624904840467	0.0120363493757944	0.0658120931295985	-0.0551798496951027	0.0341339051607105	0.1065362870967	0.186438502419225	0.00428454088330303	0.0141178620726729	0.761634395075667	0.761634395075667	0.0534185790363086	0.0407401243376129	0.190328441895989	0.266459818654384	0.00323860166169452	0.00329632538256309	0.326285055508384	0.380665898093114
ARG1	1.54845099137036	0.148360174933135	0.181575139470404	-0.00111746572434345	0.000952429573948793	0.241184471776687	0.422072825609201	-0.00261577797566739	0.00148814265921017	0.0793388819082264	0.422072825609201	-0.00179651766815468	0.00591852156831019	0.761590272324175	0.761590272324175	0.0191937320891599	0.021991811112437	0.383165369135501	0.536431516789701	0.011717151108825	0.00909586390868143	0.198215646603066	0.422072825609201	-0.0185460064227439	0.0262480696220266	0.480130845138584	0.560152652661682	-0.00294304516175019	0.0021237583229094	0.166370067608763	0.422072825609201
IL4	0.608003335501409	0.749528876869431	0.758782319793745	0.000326610408941689	0.00152514742150044	0.830508271346122	0.903019869365976	-0.000550575325127828	0.0023829971281858	0.81736591693595	0.903019869365976	-0.00754990804505709	0.00947746495478765	0.426012401389036	0.745521702430814	-0.0365509341870769	0.0352159938431955	0.299762796745094	0.699446525738553	-0.016986825748789	0.0145654164529232	0.244014124471844	0.699446525738553	0.0464482820766132	0.0420316386621885	0.269601606961365	0.699446525738553	0.000414569932045501	0.00340082313555869	0.903019869365976	0.903019869365976
IL5	1.15860865020398	0.324909529538743	0.360034884083472	-0.00887725572500319	0.0102826705532829	0.388331366490535	0.679579891358436	0.00383978504302295	0.0160663645055684	0.811197005733347	0.946396506688904	-0.114973303715621	0.0638978556672843	0.0725067036211563	0.253773462674047	-0.06968712266422	0.237429154579543	0.769243767047602	0.946396506688904	0.0860367377341067	0.0982012471354612	0.381338139013946	0.679579891358436	0.56153544064115	0.283380797872456	0.0480190785027311	0.253773462674047	-0.000878179344080485	0.0229286319603974	0.96946174622782	0.96946174622782
CD28	0.771674872507801	0.611298282587392	0.634512141419824	0.000776351760624479	0.00234110015727275	0.740301976731929	0.80052565380749	-0.00419095329065336	0.00365789881878293	0.252399267167962	0.588931623391912	-0.00367752521143666	0.0145479016542362	0.80052565380749	0.80052565380749	-0.0809961700613974	0.0540565243481268	0.134605050630408	0.588931623391912	-0.0280423447023148	0.0223579034183692	0.210277203683989	0.588931623391912	-0.0176444102574329	0.0645185340743486	0.784586867793829	0.80052565380749	-0.00277749034729133	0.00522026098282394	0.594896438268896	0.80052565380749
FGF2	3.28945327388141	0.00194973897924144	0.0049962061343062	-0.00131060992024847	0.00389486282174654	0.736622570099041	0.859392998448881	-0.0114620101717103	0.00608560640634238	0.0601575401010402	0.128511429821802	-0.0555562797449629	0.0242031854602572	0.0220795926983567	0.0772785744442485	0.00782297685604025	0.0899332505285147	0.930713464581521	0.930713464581521	0.089027863029156	0.0371966002931931	0.0170205537723054	0.0772785744442485	0.109577631105556	0.107338782110248	0.307764209417407	0.43086989318437	0.0155763132171626	0.00868489131430448	0.0734351027553156	0.128511429821802
NOS3	2.3136146714514	0.0247895872603252	0.0398577677518954	0.001371857536931	0.00288965300516641	0.635152211742867	0.635152211742867	0.0108450116486218	0.00451499620016439	0.0166316453404521	0.116421517383165	-0.0279811412836325	0.017956680581749	0.119739055691526	0.209543347460171	-0.065354007057744	0.066722731851586	0.327764182646271	0.45886985570478	-0.054731245486743	0.0275966761188782	0.047828726205153	0.167400541718035	0.0669345115847904	0.0796361382906659	0.400985729510406	0.467816684428807	-0.0107750955719227	0.00644344189628477	0.0950340833030443	0.209543347460171
ADGRG1	3.79333783928248	0.000492084760592926	0.00144110537030785	0.026221629654081	0.00574972101433238	6.27728187833324e-06	4.39409731483327e-05	0.0118603640165942	0.00898376673091969	0.187309715728024	0.327792002524042	-0.0141370028610714	0.0357295161404996	0.692501676317064	0.807918622369909	-0.293190828555753	0.132762339552474	0.0276229873590499	0.0966804557566746	-0.0329699810746682	0.0549108105100325	0.548464894151981	0.767850851812774	-0.0208600839535147	0.158456941719808	0.895312442838383	0.895312442838383	-0.0209245493734108	0.0128209142099277	0.10323022867338	0.240870533571221
MICAB	2.05641288388915	0.0464878090831992	0.0680714347289702	-0.003946822205807	0.0108467763707547	0.716092523147519	0.802765985897454	-0.0305207146097747	0.016947762935699	0.0722632224515375	0.168614185720254	-0.156900493114541	0.0674032827758463	0.0202800343953017	0.141960240767112	-0.193048458545663	0.250454483616558	0.441156121288175	0.617618569803444	-0.100628168230196	0.103588553332334	0.331759219869397	0.580578634771445	0.555774834818072	0.29892702740605	0.0635203555286053	0.168614185720254	-0.00604391275087508	0.0241864933893431	0.802765985897454	0.802765985897454
CD4	3.02968144178481	0.00390946158173056	0.00890488471394182	0.00904294170367905	0.00330493674637888	0.00641341859507036	0.0448939301654925	-0.00889323186832268	0.00516386459723908	0.0855865793197198	0.19970201841268	-0.0191212122092925	0.0205373079021966	0.352231549499482	0.402971574853655	-0.167804670527878	0.0763117259826123	0.028292014488513	0.0990220507097953	-0.0372823324303936	0.0315627062557792	0.238020645489161	0.402971574853655	0.0771338848494063	0.0910809703815547	0.397429764330078	0.402971574853655	0.00616796239996638	0.00736945503772085	0.402971574853655	0.402971574853655
IL10	8.88165034710498	2.17320605955251e-10	3.56405793766612e-09	-0.0077834164366773	0.00627375398202735	0.215263301108828	0.37030288250639	-0.0487916543111589	0.00980255253450008	8.59766560038215e-07	6.01836592026751e-06	-0.179185432796478	0.0389859253350917	5.32664549989812e-06	1.86432592496434e-05	-0.0466876747199936	0.144862377557863	0.747353829484509	0.747353829484509	-0.0332100364562118	0.0599154141974775	0.579607926165072	0.676209247192584	-0.238115228079904	0.172898800935988	0.169004403900002	0.37030288250639	-0.0156252976022201	0.0139894199000722	0.264502058933135	0.37030288250639
CD8A	2.71248042839396	0.00899126024689834	0.0167564395510378	0.00234901691644483	0.00628504903016844	0.708734668924099	0.826857113744783	0.000170881566416805	0.0098202007086395	0.98612291074635	0.98612291074635	-0.0792498814649327	0.0390561142371025	0.0429193733218939	0.100145204417753	-0.295572005238346	0.145123182736555	0.0421519017583276	0.100145204417753	-0.201670023429004	0.0600232838222178	0.000833093194995081	0.00583165236496557	0.0656799206823456	0.173210081914761	0.704689356937361	0.826857113744783	0.00905931820958002	0.0140146059643792	0.518273324256802	0.826857113744783
CCL19	1.37250287410578	0.214384940541657	0.251136644634512	0.0059098520525071	0.00566156678362196	0.297004711742807	0.519758245549912	0.0163808728440681	0.00884602838795105	0.0645858768531261	0.379174775382494	0.0165991446826302	0.0351817142556481	0.637245629268246	0.637245629268246	-0.0797678482426238	0.130726838720105	0.541986202522474	0.632317236276219	0.0767925852814868	0.0540689226608426	0.156086949837343	0.379174775382494	0.110311991977195	0.15602749344515	0.479859409252434	0.632317236276219	0.0176557786085536	0.012624345050074	0.162503475163926	0.379174775382494
CXCL10	4.16652741724707	0.000174315976150474	0.000571756401773555	0.0197347543294568	0.00523819212284695	0.000182440140372772	0.0012770809826094	-0.000467393641935615	0.00818451817159379	0.954480367985318	0.954480367985318	-0.0669515253331017	0.0325508089059917	0.040166768367426	0.100812708886468	-0.162510283908017	0.120951023453309	0.179622576211614	0.251471606696259	-0.0399685004957356	0.0500256228703631	0.424653208247419	0.495428742955322	-0.29252133838271	0.144359683166905	0.0432054466656291	0.100812708886468	-0.0185874053550059	0.0116802905140499	0.112097640269318	0.196170870471306
PTN	26.6264635778742	0	0	0.0584035165930691	0.00480345474656677	2.44430875072685e-30	1.71101612550879e-29	-0.0166652798346812	0.00750525405286911	0.0267869607603108	0.0937543626610877	-0.043467682025876	0.0298492941605002	0.145889205662485	0.340408146545799	-0.100452369083486	0.110912840553306	0.365492195120029	0.511689073168041	0.0207892583014361	0.0458738072203439	0.650592691058959	0.759024806235452	0.14810071299557	0.132378727060524	0.263721700649277	0.461512976136234	-0.000173950446847351	0.010710899026838	0.987048323637106	0.987048323637106
IL12RB1	4.27437627806371	0.000128850525788149	0.000440239296442842	0.00205816072926615	0.0031512040118653	0.513938448277883	0.513938448277883	-0.00834055798781566	0.00492366180786308	0.0908281491564865	0.158949261023851	-0.0751382646550518	0.0195819926433459	0.000138713895274748	0.000970997266923237	-0.131234274996335	0.0727620028831878	0.0718317036961997	0.158949261023851	-0.0646647631755592	0.0300945325769134	0.0320860845077215	0.112301295777025	-0.0574531618096308	0.0868442397832312	0.508522743008199	0.513938448277883	-0.00669498744995049	0.00702665680532955	0.341104758282177	0.477546661595048
VEGFC	2.1672099937852	0.0355567531158942	0.0539935880648764	-0.00124059499949963	0.00330426044593127	0.707466158728778	0.707466158728778	0.0142149866715327	0.00516280789806251	0.00609116715646871	0.042638170095281	0.0346047240592608	0.0205331052830263	0.0924871579589969	0.323705052856489	-0.0624933593468821	0.0762961100545628	0.413084912188195	0.602011026582299	0.0199390767783814	0.0315562474718428	0.527738253844197	0.615694629484896	-0.0893601213889996	0.0910623321727886	0.326866548927176	0.602011026582299	-0.00581885345820897	0.0073679470010705	0.430007876130213	0.602011026582299
MCP3	1.38212084943723	0.210231574760756	0.249840422179449	0.00100191720015332	0.0104542590166575	0.923683498657626	0.923683498657626	0.00564717849728278	0.0163344663360453	0.72968221924373	0.923683498657626	-0.130615298946812	0.0649641287536449	0.0448509021665374	0.284206756478003	0.421690309169635	0.241391170437536	0.0812019304222866	0.284206756478003	0.0948008323348893	0.0998399460522576	0.342763157227303	0.599835525147781	-0.038277035104752	0.288109615683435	0.894355314348657	0.923683498657626	-0.0249574159051625	0.0233112454755323	0.284804535991087	0.599835525147781
CXCL5	0.877247561770866	0.524136477611099	0.565515673211975	-0.00288150824150411	0.00216545580534513	0.183840946214473	0.643443311750655	0.000978990174884373	0.00338345978402142	0.77242417236779	0.833832849080128	0.0126850259951754	0.0134564247475234	0.346255461971012	0.807929411265696	0.0786520845026786	0.0500008571195845	0.116282211410974	0.643443311750655	-0.00718075867171471	0.0206804700782448	0.728553847866615	0.833832849080128	-0.0153571320674571	0.05967793976248	0.797016212486816	0.833832849080128	0.00101345881587626	0.0048286035159818	0.833832849080128	0.833832849080128
CXCL11	1.39780805099942	0.20359943442926	0.245516965047049	0.0145805950210859	0.0072411392132733	0.0445334916332574	0.311734441432802	-0.0152878827052951	0.0113140629599254	0.177169876407878	0.41339637828505	-0.0225996154351376	0.044997383308048	0.615694814445092	0.718310616852608	-0.144937318735808	0.167199518130176	0.386395433322613	0.676192008314573	0.0238273005753556	0.0691541071689692	0.730559768874803	0.730559768874803	0.118096575319205	0.199559034506632	0.554232464737632	0.718310616852608	-0.0231631122526136	0.0161465268321893	0.151973582771952	0.41339637828505
PDL2	2.23843473724069	0.0298601988652121	0.0470872366720652	-0.00506882069726783	0.00646383219027121	0.433266095359941	0.606572533503918	-0.0230950187916987	0.0100995440370856	0.0225847309206702	0.122879734580375	-0.00851912099482531	0.040167096107113	0.832112684690342	0.915983781891369	-0.121226021284767	0.149251325745348	0.41700750707154	0.606572533503918	0.122783296510448	0.0617306933125768	0.047187379027803	0.122879734580375	0.34590899371327	0.178137178848729	0.0526627433915895	0.122879734580375	-0.00152120257230079	0.0144132624473883	0.915983781891369	0.915983781891369
LAPTGFbeta1	0.729529074557648	0.647004216833067	0.663179322253893	0.00272871797429301	0.00254006791135733	0.283166139847562	0.678052910857025	0.00358858612699912	0.00396877997027101	0.366277521629829	0.678052910857025	-0.00682850371815438	0.015784313223299	0.665462877917326	0.678052910857025	-0.0399213202017332	0.0586507341301187	0.49636778183551	0.678052910857025	0.0176880727002196	0.0242580792034049	0.466208430800032	0.678052910857025	-0.0290745670677944	0.0700018995688676	0.678052910857025	0.678052910857025	0.00609711835066761	0.00566392572747878	0.282176602286847	0.678052910857025
