Analyte	Fstat	Fstat.pval	Fstat.pval.adj	Age.est	Age.se	Age.pval	Age.pval.adj	BMI.est	BMI.se	BMI.pval	BMI.pval.adj	Education.est	Education.se	Education.pval	Education.pval.adj	Aspirin.est	Aspirin.se	Aspirin.pval	Aspirin.pval.adj	Smoking.est	Smoking.se	Smoking.pval	Smoking.pval.adj	Diabetes.est	Diabetes.se	Diabetes.pval	Diabetes.pval.adj	PSA.est	PSA.se	PSA.pval	PSA.pval.adj
ANGPT2	12.4639632465703	1.4432899320127e-14	1.07590704022765e-13	0.0157501248260226	0.00300038048026759	2.40084188933394e-07	8.40294661266879e-07	0.00957203381397595	0.00525177943297766	0.069052646982546	0.120842132219455	0.0141771626259859	0.0221601611393808	0.52266919878948	0.731736878305272	-0.0110123418391171	0.0495613090294191	0.824266286186012	0.884226880970741	0.204122480897526	0.0379545308046174	1.23702871733085e-07	8.40294661266879e-07	0.145533910628677	0.0658856017738196	0.0277078321712727	0.0646516083996364	0.00349043188464891	0.0239564063063312	0.884226880970741	0.884226880970741
LAMP3	11.1844813566851	4.94382312865582e-13	3.11841151192136e-12	0.0185684759005014	0.00391346386750213	2.84371294227082e-06	9.95299529794787e-06	0.000348511218294149	0.00685001425193112	0.959446749239227	0.959446749239227	-0.0304969998195383	0.0289039975054287	0.291964478539206	0.408750269954889	-0.0883467202005625	0.0646439321240488	0.172442232937168	0.329438532290402	0.31241983966544	0.0495049497517794	6.89804044807321e-10	4.82862831365125e-09	-0.113251704017028	0.0859360749832241	0.18825058988023	0.329438532290402	-0.00441111551111675	0.0312468805511847	0.88780176919503	0.959446749239227
CASP8	1.5103913420999	0.161690319067316	0.200887972174544	-0.0144685213614853	0.00829043400930736	0.0816615564692306	0.423441721670735	-0.00117057493789277	0.0145113365144463	0.935744829828833	0.935744829828833	-0.0872575536967401	0.061231352080143	0.154867347562997	0.423441721670735	-0.160456902263114	0.136944219116718	0.241966698097563	0.423441721670735	-0.0227025935505578	0.104873210267599	0.828718704128006	0.935744829828833	-0.162787324526386	0.182050322371328	0.371720036071949	0.520408050500729	0.0879370188452539	0.0661946066137188	0.184728496346212	0.423441721670735
ICOSLG	4.07409945601002	0.000241631530343289	0.000543088337109611	0.00336068526717184	0.0017102743839279	0.0500563773290125	0.175197320651544	-0.0119475696847828	0.00299361494094909	7.73137303587917e-05	0.000541196112511542	-0.0175275512812585	0.0126317166071608	0.165981134437273	0.290466985265227	-0.018797205229724	0.0282508961194782	0.50617188299557	0.676339482536803	-0.0360722024804913	0.0216348100569399	0.0961767217797365	0.224412350819385	0.0138898123988347	0.0375560558817488	0.711681766102233	0.711681766102233	0.00756813627028473	0.0136556107820808	0.579719556460117	0.676339482536803
MMP12	27.683971329071	0	0	0.0386406961346687	0.00413040732915199	4.61288820128117e-19	3.22902174089682e-18	0.00622996460498561	0.00722974582847773	0.389324735923335	0.454212191910558	-0.0711196256316455	0.03050629498067	0.0201972203203915	0.0353451355606852	-0.0491917864738046	0.0682274782827618	0.471302438634125	0.471302438634125	0.271485476298918	0.0522492641319727	3.14914500381335e-07	1.10220075133467e-06	0.265448461610437	0.0906999543030967	0.00360742721349561	0.00841733016482309	0.0449647831622183	0.0329790561025742	0.173457356630061	0.242840299282085
CXCL13	5.07636774411749	1.48630694318808e-05	3.80866154191944e-05	0.0138393371665316	0.0032995987527601	3.32516683077584e-05	0.000232761678154309	-0.00288227603363355	0.00577552246483045	0.617998590417714	0.720998355487333	-0.0538791923372821	0.0243701225685692	0.0275691421762964	0.0964919976170373	0.0100607188408188	0.0545038986002351	0.853639693711611	0.853639693711611	0.0376501175933313	0.041739613801694	0.367548120402732	0.514567368563825	-0.0908483295585277	0.0724561604328113	0.210580331469672	0.491354106762568	0.0252959041708732	0.0263455014751779	0.337512876875554	0.514567368563825
VEGFA	1.79933022029588	0.0856530949325038	0.121095754904574	0.000633339461404931	0.00308378013994412	0.837374058904842	0.837374058904842	0.00382675249144423	0.00539775979123125	0.478737571242846	0.779481447046953	-0.0329726222402541	0.0227761329834705	0.148432693761407	0.519514428164925	0.0307708487291371	0.0509389330785558	0.546112740701078	0.779481447046953	0.0728687088300993	0.0390095286534252	0.0624443257720038	0.437110280404027	0.0398244309676357	0.0677169817610104	0.556772462176395	0.779481447046953	0.00856567288129353	0.0246223072299509	0.728098170745932	0.837374058904842
CCL20	2.43090522080121	0.0188340591306686	0.0308878569742965	0.00715721635667778	0.00755445263693971	0.34395724322486	0.601925175643505	0.00495843303024725	0.0132230959529991	0.707857736806893	0.953428484463881	-0.135115356498854	0.0557955528825042	0.0158635314566301	0.111044720196411	0.00729204508105002	0.124787027561947	0.953428484463881	0.953428484463881	0.140535502155395	0.0955631151470427	0.142127890392566	0.497447616373981	0.163843714603345	0.165888846874581	0.323867607522024	0.601925175643505	-0.00451553226773809	0.0603181956364155	0.94035935668787	0.953428484463881
KLRD1	4.53851610381669	6.68348368045857e-05	0.000161189900528707	0.0144788980261687	0.00351584165088177	4.5785448580267e-05	0.000320498140061869	0.00780746210005167	0.00615402779518829	0.205241716431887	0.271019086104737	-0.0389317285101364	0.0259672458331478	0.134537533191474	0.235440683085079	-0.0252165601739097	0.0580758726114343	0.66436028788548	0.66436028788548	-0.0730498602825227	0.0444750661191636	0.101217801850476	0.235440683085079	0.166759599553198	0.077204656020541	0.031325839178792	0.109640437125772	-0.0335779595974506	0.0280720834078131	0.232302073804061	0.271019086104737
GZMB	1.47786590763557	0.173151366678824	0.211157572922048	-0.0109769260212556	0.00669348417718025	0.10174682985449	0.333874677991371	-0.00214424408453698	0.0117160815996048	0.85487060714148	0.993354036539151	-0.000412025088880078	0.0494366260964946	0.993354036539151	0.993354036539151	-0.0363145059101477	0.11056525663011	0.742735417512356	0.993354036539151	0.078353949952696	0.0846719451295555	0.355284729306177	0.621748276285809	-0.215632473001782	0.146982769644512	0.143089147710588	0.333874677991371	0.109335788972221	0.0534438307435023	0.041381773140943	0.289672411986601
CD83	12.0655493578766	4.30766533554561e-14	2.94357131262283e-13	0.014023673804209	0.00219840019609047	4.60154038584489e-10	3.22107827009142e-09	0.00855054563329897	0.00384801628033931	0.0267973321724417	0.0611005238123831	-0.0254303955593201	0.0162369082570042	0.118033524383131	0.165246934136384	-0.0768415564442509	0.0363139249189683	0.0349145850356475	0.0611005238123831	0.12806118009296	0.0278095556587379	5.43832648327157e-06	1.90341426914505e-05	0.00511786348136662	0.0482748507436582	0.915619689652796	0.915619689652796	-0.00732109384613349	0.0175530299133143	0.676824384017676	0.789628448020621
IL12	3.30622117415615	0.00194261920210725	0.00398236936431987	0.0153978432532679	0.00471226151183938	0.00117136494085369	0.00819955458597586	0.0202017094999824	0.00824820660361153	0.0147136169851091	0.0514976594478817	-0.039623853857362	0.0348037440984649	0.255546687236129	0.35776536213058	-0.0460586166941395	0.0778387443031493	0.554349414446242	0.554349414446242	-0.0736770672476323	0.0596096648031017	0.217134738734449	0.35776536213058	0.127218985705338	0.103476938163341	0.219576538431869	0.35776536213058	-0.0236919292091785	0.0376248452960348	0.529232115505269	0.554349414446242
CSF1	4.2264095766297	0.00015878223778576	0.000372004099955208	0.00471261504636474	0.00136331138837766	0.000601028735990829	0.0042072011519358	0.00165413517561493	0.00238630092327073	0.488570193909223	0.488570193909223	-0.022643376367576	0.0100691229823317	0.0250299956459141	0.0876049847606994	-0.0345505120722731	0.0225196429143166	0.125704599297105	0.27538032270277	0.0244281080076709	0.0172457608049266	0.157360184401583	0.27538032270277	0.0231548280466888	0.0299370669217102	0.439680034691591	0.488570193909223	0.00771012761068948	0.0108852999667266	0.479137892376843	0.488570193909223
ARG1	2.44429805602639	0.0182132569611513	0.0304793279758042	-0.0101996108522362	0.00267590862761599	0.000158150175793923	0.00110705123055746	-0.00200087676258459	0.0046838332629693	0.669455821079004	0.937238149510605	-0.00922239727572738	0.0197636822303753	0.640997853191748	0.937238149510605	-0.00282659650488036	0.044201572200582	0.949041380884219	0.976076590547905	0.0157502026819623	0.0338499923943428	0.641955845244102	0.937238149510605	-0.00176313555360673	0.0587604976707859	0.976076590547905	0.976076590547905	0.0353829224717719	0.0213656750346771	0.0984367080067731	0.344528478023706
IL4	2.35485000542576	0.0227615665911705	0.035893239624538	0.0156976171420692	0.00587274067005832	0.00780381350110388	0.0546266945077272	-0.00866133828874282	0.0102794758428348	0.399927570103632	0.699873247681357	-0.0185937908340747	0.043374792108593	0.668372212452318	0.779767581194371	0.050777032183106	0.097007935197752	0.600942854395782	0.779767581194371	-0.14834555222083	0.0742896169786368	0.0464693931383774	0.162642875984321	-0.1681243831222	0.128959995458266	0.19303381090778	0.450412225451486	-0.0103519555772496	0.0468906402200982	0.825377578268556	0.825377578268556
IL5	1.15132119997205	0.329869256871058	0.355911566624036	-0.000572064501046692	0.00826257990746345	0.94483421345014	0.993729176056575	-0.000113733070211178	0.0144625814981575	0.993729176056575	0.993729176056575	0.0496621344744778	0.0610256277097462	0.416213787222106	0.971165503518248	0.0108624281058106	0.136484115553752	0.93660228483065	0.993729176056575	-0.0912549890005307	0.104520858499741	0.383106059277159	0.971165503518248	-0.359232753888553	0.181438671857693	0.0483489733508164	0.338442813455715	0.00419796801977077	0.0659722067596138	0.949292455162797	0.993729176056575
CD28	0.796635201421056	0.590426615892425	0.597715833372579	0.000927251318864418	0.00236089681803337	0.694695463849124	0.933986309864078	-0.000870851918248517	0.00413244567943072	0.833193471967654	0.933986309864078	-0.00144516541599005	0.0174370731529372	0.933986309864078	0.933986309864078	-0.0845522635239637	0.0389980995925853	0.0306966730317696	0.214876711222387	-0.00553885601046265	0.0298651226389058	0.852953649793358	0.933986309864078	0.0460436284555942	0.0518431274316756	0.374964203929691	0.933986309864078	0.00660063439801396	0.0188504770618584	0.726391614154432	0.933986309864078
FGF2	1.38553845903924	0.209494883248128	0.24540829180495	-0.00615927031404101	0.00422216344633014	0.145349940712237	0.519976579353552	-0.00667093081093113	0.00739035308886195	0.367213808395764	0.612255177492861	-0.0198485260942275	0.0311839858120709	0.524790152136738	0.612255177492861	-0.099977709519852	0.0697431371496	0.152436241807221	0.519976579353552	-0.0652003630448407	0.0534099703820146	0.222847105437236	0.519976579353552	-0.0114840640199864	0.0927148344279575	0.901480412259362	0.901480412259362	0.0214830083838635	0.0337116787944853	0.524295710330553	0.612255177492861
NOS3	8.05672029454778	3.22814197595278e-09	1.6544227626758e-08	0.0063112212384332	0.00204096492775709	0.00211531775477906	0.0148072242834534	0.0101906937567531	0.00357244612858815	0.00454527484719259	0.0159084619651741	-0.0246940034037829	0.0150741254238822	0.102115699358036	0.119134982584375	-0.0113617653187873	0.0337133554120955	0.736272794826063	0.736272794826063	0.0638999914274313	0.0258180143255669	0.0137066749907664	0.0239866812338411	0.120075684684858	0.0448177167358932	0.00766226908438166	0.0178786278635572	-0.0299338987882788	0.0162959949206042	0.0669149984298275	0.0936809978017586
ADGRG1	31.7388206386023	0	0	0.0437975329224237	0.005212653486797	6.42420358550866e-16	4.49694250985606e-15	0.0651372062903523	0.00912407828048469	4.01824773856114e-12	1.4063867084964e-11	-0.0122072198168133	0.0384995309731098	0.7513406004499	0.876564033858217	0.0048017352547574	0.0861043897670552	0.9555537123822	0.9555537123822	0.0696858293127186	0.0659395762102771	0.291188729973626	0.407664221963077	0.687071320717207	0.114465086703067	4.12751265230198e-09	9.63086285537128e-09	-0.0902203099060827	0.0416202030659411	0.0307279084096655	0.0537738397169146
MICAB	1.18534004914851	0.309720835415116	0.338628113387193	-0.00123031712926544	0.0103788526751895	0.905694424534635	0.905694424534635	0.0386884888616428	0.0181668442972285	0.0337689786146962	0.236382850302874	-0.0900606952458838	0.0766559605479031	0.240695885969617	0.561623733929106	0.107186607488673	0.171441431574705	0.532165223258563	0.818930371091784	-0.0192875198175537	0.131291509916079	0.883274851485558	0.905694424534635	-0.366989260989612	0.227910079646195	0.108078215538668	0.378273754385337	0.0452947947661939	0.0828694938244019	0.58495026506556	0.818930371091784
CD4	8.08538248209045	2.97649727087901e-09	1.62715184141386e-08	0.0117756736486942	0.00196390043362839	4.28011146019544e-09	2.99607802213681e-08	0.00411703533901061	0.00343755466134269	0.23170610131064	0.405485677293619	-0.0188058912132299	0.0145049437420095	0.195491510940577	0.405485677293619	-0.00252713447485791	0.0324403777901482	0.937943038859009	0.969872840302924	0.0428658595820383	0.0248431557249374	0.0851614689183287	0.298065141214151	0.0308861359681576	0.0431254511700902	0.47426019271295	0.66396426979813	0.000592568334573593	0.0156806768483528	0.969872840302924	0.969872840302924
IL10	2.89480049910748	0.00575423694627597	0.0107298461445939	0.00788060292270766	0.0034461112241519	0.0226909638212537	0.0794183733743879	0.00528334512284556	0.00603197366793305	0.381577743778546	0.600950172608682	-0.0212906170234502	0.0254522319864659	0.403341076517983	0.600950172608682	0.0427525678782835	0.0569240416184517	0.45303489635081	0.600950172608682	-0.0228174918409034	0.0435929827811525	0.600950172608682	0.600950172608682	-0.0444454631562778	0.0756734398440403	0.557288036251469	0.600950172608682	0.0736470977173756	0.0275153238749336	0.00772135045940023	0.0540494532158016
CD8A	2.38760304489247	0.0209827975930714	0.0337370471104286	-0.000570529474942209	0.00464309496694588	0.902261793234814	0.902261793234814	0.0152976633839232	0.00812713947885494	0.0604695974650596	0.423287182255417	-0.0368658608702353	0.0342928949610391	0.28296312763559	0.460863813330678	0.0566608770893521	0.0766962277028353	0.460448743372772	0.537190200601567	0.0891365945625612	0.0587347145172716	0.129844991996439	0.454457471987535	0.0995983806184476	0.10195810431447	0.329188438093341	0.460863813330678	-0.0424141041023572	0.0370725880529381	0.253224366065628	0.460863813330678
CCL19	4.89071930288834	2.50092693009352e-05	6.21442449295965e-05	0.0153643803748597	0.0049197065455174	0.00191068234083123	0.00668738819290932	0.029641324745514	0.0086113124058618	0.000633503120599762	0.00443452184419834	-0.0308314946726724	0.0363358882395504	0.396623011547567	0.694090270208242	0.0509868444229477	0.0812653921860931	0.530721748343582	0.743010447681015	0.0830181878350674	0.0622338249630476	0.182917432295049	0.42680734202178	0.0312464950919213	0.108032240722052	0.772542110261425	0.772542110261425	0.0156847938613636	0.0392811810660163	0.689873354240234	0.772542110261425
CXCL10	6.33421530991974	4.26566535871586e-07	1.58992981552137e-06	0.0305918539146989	0.00509471119905507	4.07674889277074e-09	2.85372422493952e-08	0.020789358533169	0.00891763550260535	0.0201996847588997	0.047132597770766	0.00152140754474363	0.037628434750915	0.96776713029795	0.96776713029795	-0.0093049508443405	0.0841561787955277	0.91201066910484	0.96776713029795	-0.0292001257360678	0.0644476173661545	0.650716914490597	0.911003680286836	-0.322407712643027	0.111875182304754	0.00415101529216996	0.0145285535225949	-0.0313310239256393	0.0406784980440527	0.441596735073024	0.772794286377792
PTN	70.395280649104	0	0	0.104166734859193	0.00523853031007023	6.58445795713481e-63	4.60912056999437e-62	-0.00186447775025669	0.00916937232540697	0.838967167641741	0.838967167641741	-0.106797410748842	0.0386906515917385	0.00602137958168496	0.0199288301705084	-0.209676954456928	0.0865318319675958	0.0157988983936242	0.0276480721888423	0.175079260838197	0.0662669155902354	0.00854092721593216	0.0199288301705084	-0.0596349563672544	0.11503331799392	0.604435036373924	0.705174209102911	0.0320621505357024	0.0418268154260493	0.443771526970347	0.621280137758486
IL12RB1	5.37487012668381	6.42118366611655e-06	1.88048950221985e-05	0.0125727624034347	0.00245829591097941	4.74450523479994e-07	3.32115366435996e-06	0.00325423495506411	0.00430293024180165	0.449892432957476	0.469365728266318	-0.0131480111299941	0.0181564417825856	0.469365728266318	0.469365728266318	-0.0641645271180367	0.0406069710595311	0.114809350248986	0.267888483914301	0.0553260521803642	0.0310972120015298	0.0759227467627071	0.265729613669475	0.0627120670437136	0.0539819221256078	0.245990735487242	0.430483787102674	-0.0182560023539734	0.0196281558462089	0.352843785554541	0.469365728266318
VEGFC	5.47992863490605	4.77586954028553e-06	1.45044926779042e-05	-0.0143236978782567	0.00295636664583504	1.76888217249927e-06	1.23821752074949e-05	-0.000923997269236342	0.00517473888696706	0.858367728365569	0.954490474682726	-0.0443475677491007	0.021835084480003	0.0428658490015353	0.103931304190346	-0.00278853046547681	0.0488342734870179	0.954490474682726	0.954490474682726	-0.0389900489594806	0.0373977599397933	0.297728623895461	0.521025091817056	-0.130801552109434	0.064919098362991	0.0445419875101485	0.103931304190346	0.00461647659260337	0.0236049797763627	0.845037229196039	0.954490474682726
MCP3	1.65277970158047	0.118899661316532	0.15803859918248	-0.0226092237979341	0.0154103577933234	0.143066008403838	0.333820686275623	-0.00180824121625463	0.0269738456992578	0.946583465583641	0.946583465583641	-0.228755577536486	0.113817568858834	0.0450703969715725	0.315492778801007	-0.242265362981092	0.254553550748572	0.341769104573583	0.478476746403016	-0.0668745723009736	0.194939576304904	0.731725979381549	0.853680309278474	-0.34181867024953	0.338397314420747	0.313009099544814	0.478476746403016	0.192744450202598	0.123043325688437	0.117971036858036	0.333820686275623
CXCL5	0.6836263854219	0.685993397820069	0.685993397820069	-0.00602859281081219	0.00519463798766944	0.246470831161861	0.862647909066513	-0.00719379948249845	0.0090925444705512	0.429276678629388	0.910416225885097	-0.0520206191199938	0.0383664723939401	0.175844945021065	0.862647909066513	-0.0552172224215568	0.0858068036024165	0.520237843362912	0.910416225885097	-0.00105393940858102	0.0657116818411815	0.987210824443516	0.987210824443516	-0.0231371775052716	0.114069482875792	0.839360444308559	0.979253851693319	0.00892434715748049	0.0414763591035672	0.829738831657309	0.979253851693319
CXCL11	3.27209419091533	0.00212781418932151	0.00425562837864302	0.0145042302539012	0.0058029750766529	0.0128096459394532	0.0298891738587241	0.0261678171568031	0.0101573601608452	0.0103199733138972	0.0298891738587241	-0.0841393554707063	0.0428595185284534	0.0502722227410489	0.0879763897968355	0.145747259143281	0.0958555233096176	0.129121396887335	0.180769955642269	-0.0348069028802419	0.0734070887854884	0.635624017168923	0.635624017168923	-0.32157527360607	0.127428007053844	0.0119750244415369	0.0298891738587241	-0.0322213620739109	0.0463335999004406	0.487166224444953	0.568360595185778
PDL2	1.29250167474252	0.252253192023663	0.287288357582506	0.00455018016422329	0.0023577289848933	0.0542751947759773	0.379926363431841	-0.00519294187218994	0.00412690079569296	0.208959014899199	0.487571034764798	-3.79279637428527e-05	0.0174136762226784	0.998263171773727	0.998263171773727	-0.00388862272214184	0.038945772243357	0.920512133492751	0.998263171773727	-0.00120019711644624	0.0298250498477084	0.967919429754973	0.998263171773727	0.0715093449290397	0.0517735647231707	0.167934932382893	0.487571034764798	0.0104977685854818	0.0188251836371367	0.577376364640587	0.998263171773727
LAPTGFbeta1	2.06381707638085	0.0462260933943019	0.0676882081845136	-0.00700370792656002	0.00222438132466142	0.00175453836782968	0.0122817685748078	0.000668990152821255	0.00389349289824556	0.86365762673708	0.86365762673708	-0.0139693856262774	0.0164287992519969	0.395631179576724	0.692354564259267	0.0471027432449984	0.0367430900700238	0.20054991328162	0.467949797657112	0.012426336491846	0.0281382144908995	0.6589872753585	0.768818487918251	-0.0795378749654495	0.0488453724831236	0.104179174418495	0.364627110464732	0.00969821799741534	0.0177604750944959	0.585309817414297	0.768818487918251
