instance	a0_median	a0_mad	a0.2_median	a0.2_mad	a0.4_median	a0.4_mad	a0.6_median	a0.6_mad	a0.8_median	a0.8_mad	a1_median	a1_mad
2616	4.21672285530063	0.954030061509947	2.28775802443969	0.411689984800467	2.42031215424654	0.49986276564438	2.26163907617619	0.419621456566705	2.4091913878886	0.49893660493831	2.16391633906912	0.39931867831118
2508	2.36530975863232	0.555359191429526	1.31643964987173	0.13477651034138	1.3322780782957	0.163134355507608	1.2941601342137	0.165989239992347	1.33894819811823	0.141677036769702	1.28754580434637	0.146907098579217
603	2.74471119116336	0.502271173639593	1.92209916820053	0.272220159403568	2.33001635195619	0.483512873951742	2.62970950537088	0.526544052030387	2.9552197850388	0.72711120171458	3.14730501677945	0.648369000895008
1957	1.90166299571992	0.437691642315285	2.18505374218054	0.294701463682621	2.41674763738326	0.386548839061705	2.63060854022022	0.402029550234135	2.87560507221106	0.623535524700068	3.01322236245845	0.608985643358088
1154	0.398859177128154	0.0613971077850331	0.946439451584377	0.0835217619006187	1.03897299024878	0.117568081357357	1.10799853106584	0.103825551293633	1.15763311383868	0.138978517153066	1.15238863564888	0.0904440370034036
170	0.272872918809906	0.0482939274255478	0.428789799083672	0.0531397885283028	0.408223259108326	0.0560322921072223	0.413955039314141	0.0542034172502279	0.400617671602772	0.0543060261998716	0.404150635670379	0.0479565459396226
2054	0.749068327845629	0.13172340104663	0.85626446890048	0.0773242938792178	0.815826632820403	0.0782898492845712	0.802338016959929	0.0842445087789072	0.776422224286768	0.0909993919909686	0.79921393458086	0.105328342529474
901	1.49846539432089	0.267807416670954	1.27016115025144	0.12193257181366	1.25785557040374	0.165724210472073	1.25828170851125	0.179879394944583	1.30641145667922	0.191813866528162	1.32974564045452	0.191567465665645
1601	5.97950751247994	2.07628025490648	4.30868888169877	1.11692316368704	5.01727644985731	1.2095115432935	5.00209750857479	1.33301019763556	5.92761491218582	1.40823555763978	5.6229202649928	1.53845769204582
1283	0.820713779552975	0.337735637898681	1.01885807327937	0.150686057277387	1.00916778128031	0.183619396843229	0.996741468774656	0.156523112951184	0.98057628234601	0.164875912805067	0.95932116283816	0.153670230776131
2126	0.260901672535153	0.0510133964890665	0.486082518455444	0.0754669981723956	0.459597662583863	0.0867757458499765	0.465917130710047	0.0662044086881353	0.470473386269838	0.0617465356935191	0.484030509979835	0.0652622132983981
2710	0.472141327352337	0.0968770107123556	0.76665025466316	0.116132308246131	0.734841920276293	0.119257639219736	0.738947357609	0.0970417026540396	0.749613611734247	0.0947081651877898	0.768918223466123	0.0831782155454768
2887	1.77097158473966	0.329060751599918	1.0467554434161	0.0824810406869259	1.09018032698152	0.106589297613435	1.11195062651682	0.108474837118228	1.17608722437453	0.139949706230396	1.19870354798098	0.114887637580417
851	0.204847440285683	0.0556343664113752	0.308631432617319	0.0462207148305575	0.232487694784907	0.0427669459770375	0.208369479506034	0.0397447219631344	0.175587611537856	0.0381307714907652	0.17005711555171	0.0384254543519212
3082	0.869492750392478	0.161734643861132	1.12957114111982	0.194967735158315	1.17764627246399	0.25570785369663	1.1430961482361	0.187224155961203	1.16460888788821	0.20052034602313	1.11630876642235	0.170736161598833
1768	0.547351510249577	0.133811575271177	0.699501575562567	0.0611405839166984	0.631690453697311	0.0867142619529996	0.596259300210022	0.078835712022674	0.558877426426092	0.0798207127752984	0.599396413242116	0.111864993698081
849	0.89371922107371	0.19396602152592	1.42664806749028	0.224548147856838	1.36631871357247	0.255348901247056	1.41407335716429	0.268995236091859	1.44223359636288	0.276868622815656	1.41676626756097	0.266696980065335
2751	10.0718858012126	3.992920198124	3.31254638239498	0.936950631440479	3.73331374295095	1.04152508546262	3.68493515204573	0.958168223831718	3.76825776373133	1.11107717401991	3.57088111594124	0.831927081595947
979	0.625359729653493	0.112000898659783	0.621095948361344	0.0730943670927818	0.574596330343381	0.0832461412301405	0.587929327524944	0.0769049830503603	0.576746381185486	0.0718242603975865	0.566209949538355	0.072690942716949
